index,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntregularprods,mntgoldprods,mnttotal,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,complain,age,customer_days,marital_status,education,response,total_spending,mntwines_share,mntfruits_share,mntmeatproducts_share,mntfishproducts_share,mntsweetproducts_share,mntgoldprods_share,total_purchases,avg_ticket_proxy,web_purchase_share,catalog_purchase_share,store_purchase_share,deal_purchase_share,web_visit_to_purchase_ratio,children_total,family_size_proxy,customer_segment,customer_segment_name
2070,71691,0,0,0,336,130,411,240,32,1106,43,1149,1,4,7,5,2,0,62,2263,Single,PHD,0,1192,0.28187919463087246,0.10906040268456375,0.3447986577181208,0.20134228187919462,0.026845637583892617,0.03607382550335571,16,74.5,0.25,0.4375,0.3125,0.0625,0.4,0,1,0,High-income potential customers
2071,85844,0,0,62,938,19,843,25,95,1882,38,1920,1,6,6,7,2,0,47,2190,Married,PHD,1,1958,0.4790602655771195,0.009703779366700716,0.4305413687436159,0.012768130745658836,0.04851889683350358,0.01940755873340143,19,103.05263157894737,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.05263157894736842,0.2857142857142857,0,1,0,High-income potential customers
2072,39190,1,0,91,68,8,18,19,8,109,12,121,2,2,1,4,5,0,46,2223,Single,PHD,0,133,0.5112781954887218,0.06015037593984962,0.13533834586466165,0.14285714285714285,0.06015037593984962,0.09022556390977443,7,19.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.6666666666666667,1,2,2,Promotion-sensitive customers
2073,71367,0,0,24,227,23,389,42,21,627,75,702,1,4,5,7,2,0,61,2469,Together,Graduation,0,777,0.29214929214929214,0.029601029601029602,0.5006435006435006,0.05405405405405406,0.02702702702702703,0.09652509652509653,16,48.5625,0.25,0.3125,0.4375,0.0625,0.4,0,1,0,High-income potential customers
2074,38578,1,1,2,38,4,22,3,3,67,3,70,3,3,0,3,8,0,48,2531,Single,PHD,0,73,0.5205479452054794,0.0547945205479452,0.3013698630136986,0.0410958904109589,0.0410958904109589,0.0410958904109589,6,12.166666666666666,0.5,0.0,0.5,0.5,2.0,2,3,1,Balanced customers
2075,57236,1,1,22,105,0,9,2,1,113,4,117,3,2,1,4,3,0,55,2268,Married,PHD,0,121,0.8677685950413223,0.0,0.0743801652892562,0.01652892561983471,0.008264462809917356,0.03305785123966942,7,17.285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,1.0,2,3,1,Balanced customers
2076,61825,0,1,56,162,50,100,55,30,370,27,397,1,4,2,8,4,0,41,2485,Single,Graduation,0,424,0.38207547169811323,0.1179245283018868,0.2358490566037736,0.12971698113207547,0.07075471698113207,0.06367924528301887,14,30.285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.07142857142857142,0.8,1,2,2,Promotion-sensitive customers
2077,79803,0,1,54,574,8,216,21,16,802,33,835,1,4,3,5,1,0,62,2186,Divorced,Graduation,0,868,0.6612903225806451,0.009216589861751152,0.2488479262672811,0.024193548387096774,0.018433179723502304,0.038018433179723504,12,72.33333333333333,0.3333333333333333,0.25,0.4166666666666667,0.08333333333333333,0.2,1,2,0,High-income potential customers
2078,80910,0,0,71,160,80,369,67,39,674,41,715,1,3,3,8,1,0,34,2765,Single,2n Cycle,0,756,0.21164021164021163,0.10582010582010581,0.4880952380952381,0.08862433862433862,0.051587301587301584,0.05423280423280423,14,54.0,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.07142857142857142,0.25,0,1,0,High-income potential customers
2079,27590,1,0,38,6,0,5,0,0,10,1,11,1,1,0,2,7,0,38,2591,Together,Master,0,12,0.5,0.0,0.4166666666666667,0.0,0.0,0.08333333333333333,3,4.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,3.5,1,2,1,Balanced customers
2080,56775,0,1,62,614,35,160,58,35,867,35,902,2,5,8,10,5,0,41,2702,Married,Graduation,0,937,0.655282817502668,0.03735325506937033,0.17075773745997866,0.061899679829242264,0.03735325506937033,0.03735325506937033,23,40.73913043478261,0.21739130434782608,0.34782608695652173,0.43478260869565216,0.08695652173913043,0.8333333333333334,1,2,0,High-income potential customers
2081,83829,0,0,78,897,161,430,186,161,1808,27,1835,0,4,7,6,1,0,45,2423,Divorced,Graduation,1,1862,0.4817400644468314,0.08646616541353383,0.23093447905477982,0.09989258861439312,0.08646616541353383,0.014500537056928034,17,109.52941176470588,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.0,0.2,0,1,0,High-income potential customers
2082,54210,0,1,18,70,54,109,80,9,277,45,322,2,4,1,7,5,0,41,2564,Married,2n Cycle,0,367,0.1907356948228883,0.14713896457765668,0.2970027247956403,0.21798365122615804,0.02452316076294278,0.1226158038147139,12,30.583333333333332,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.16666666666666666,1.0,1,2,2,Promotion-sensitive customers
2083,38508,1,0,95,120,19,206,25,19,335,54,389,6,7,2,5,8,0,34,2490,Married,Graduation,0,443,0.2708803611738149,0.04288939051918736,0.4650112866817156,0.056433408577878104,0.04288939051918736,0.12189616252821671,14,31.642857142857142,0.5,0.14285714285714285,0.35714285714285715,0.42857142857142855,1.0,1,2,1,Balanced customers
2084,53187,1,0,66,211,2,30,7,7,247,10,257,2,4,1,6,5,0,50,2405,Together,Graduation,0,267,0.7902621722846442,0.00749063670411985,0.11235955056179775,0.026217228464419477,0.026217228464419477,0.03745318352059925,11,24.272727272727273,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.18181818181818182,1.0,1,2,1,Balanced customers
2085,30023,1,0,28,11,0,16,7,6,19,21,40,1,2,0,3,8,0,48,2256,Married,Graduation,0,61,0.18032786885245902,0.0,0.26229508196721313,0.11475409836065574,0.09836065573770492,0.3442622950819672,5,12.2,0.4,0.0,0.6,0.2,2.6666666666666665,1,2,2,Promotion-sensitive customers
2086,76045,0,0,78,760,53,400,17,93,1323,0,1323,1,4,5,11,2,0,60,2385,Single,PHD,1,1323,0.5744520030234316,0.0400604686318972,0.30234315948601664,0.012849584278155708,0.07029478458049887,0.0,20,66.15,0.2,0.25,0.55,0.05,0.4,0,1,0,High-income potential customers
2087,50870,0,1,13,53,0,8,0,0,59,2,61,1,2,0,3,5,0,68,2169,Married,PHD,0,63,0.8412698412698413,0.0,0.12698412698412698,0.0,0.0,0.031746031746031744,5,12.6,0.4,0.0,0.6,0.2,1.6666666666666667,1,2,1,Balanced customers
2088,15315,0,0,27,7,4,13,15,8,30,17,47,2,2,0,4,5,0,50,2489,Married,2n Cycle,0,64,0.109375,0.0625,0.203125,0.234375,0.125,0.265625,6,10.666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0,1,2,Promotion-sensitive customers
2089,65463,1,0,17,391,32,70,21,32,530,16,546,2,6,2,9,5,0,46,2309,Married,2n Cycle,1,562,0.6957295373665481,0.05693950177935943,0.12455516014234876,0.037366548042704624,0.05693950177935943,0.028469750889679714,17,33.05882352941177,0.35294117647058826,0.11764705882352941,0.5294117647058824,0.11764705882352941,0.7142857142857143,1,2,1,Balanced customers
2090,66480,1,1,71,199,9,57,20,21,300,6,306,7,4,1,7,4,0,55,2188,Married,Graduation,0,312,0.6378205128205128,0.028846153846153848,0.18269230769230768,0.0641025641025641,0.0673076923076923,0.019230769230769232,12,26.0,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.5833333333333334,0.8,2,3,1,Balanced customers
2091,76773,0,0,79,516,56,449,86,33,1124,16,1140,1,2,2,11,1,0,66,2648,Divorced,Graduation,0,1156,0.4463667820069204,0.04844290657439446,0.3884083044982699,0.07439446366782007,0.028546712802768166,0.01384083044982699,15,77.06666666666666,0.13333333333333333,0.13333333333333333,0.7333333333333333,0.06666666666666667,0.3333333333333333,0,1,0,High-income potential customers
2092,81698,0,0,1,709,45,115,30,160,1014,45,1059,1,8,2,5,5,0,37,2644,Single,2n Cycle,1,1104,0.6422101449275363,0.04076086956521739,0.10416666666666667,0.02717391304347826,0.14492753623188406,0.04076086956521739,15,73.6,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.5555555555555556,0,1,0,High-income potential customers
2093,54466,1,1,78,12,0,4,0,0,16,0,16,1,1,0,2,5,0,47,2299,Single,PHD,0,16,0.75,0.0,0.25,0.0,0.0,0.0,3,5.333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2.5,2,3,1,Balanced customers
2094,98777,0,0,23,1000,19,711,125,115,1932,38,1970,0,4,6,9,1,0,60,2291,Single,Master,1,2008,0.49800796812749004,0.009462151394422311,0.35408366533864544,0.062250996015936255,0.05727091633466135,0.018924302788844622,19,105.6842105263158,0.21052631578947367,0.3157894736842105,0.47368421052631576,0.0,0.2,0,1,0,High-income potential customers
2095,16269,1,0,75,19,3,18,3,1,44,0,44,3,3,0,3,8,0,36,2462,Single,PHD,0,44,0.4318181818181818,0.06818181818181818,0.4090909090909091,0.06818181818181818,0.022727272727272728,0.0,6,7.333333333333333,0.5,0.0,0.5,0.5,2.0,1,2,2,Promotion-sensitive customers
2096,71819,0,1,70,1224,28,140,0,14,1238,168,1406,3,3,3,5,6,0,49,2464,Together,Graduation,1,1574,0.7776365946632783,0.017789072426937738,0.08894536213468869,0.0,0.008894536213468869,0.10673443456162643,11,143.0909090909091,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.2727272727272727,1.5,1,2,0,High-income potential customers
2097,33569,1,0,10,16,2,18,3,0,15,24,39,1,1,1,2,8,0,37,2415,Married,PHD,1,63,0.25396825396825395,0.031746031746031744,0.2857142857142857,0.047619047619047616,0.0,0.38095238095238093,4,15.75,0.25,0.25,0.5,0.25,4.0,1,2,2,Promotion-sensitive customers
2098,36262,0,0,24,88,39,54,64,28,120,153,273,1,3,5,3,6,0,37,2441,Married,Master,1,426,0.20657276995305165,0.09154929577464789,0.1267605633802817,0.15023474178403756,0.06572769953051644,0.3591549295774648,11,38.72727272727273,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.09090909090909091,1.5,0,1,2,Promotion-sensitive customers
2099,22634,0,0,47,2,23,11,8,6,4,46,50,1,2,1,2,8,0,54,2688,Together,Basic,0,96,0.020833333333333332,0.23958333333333334,0.11458333333333333,0.08333333333333333,0.0625,0.4791666666666667,5,19.2,0.4,0.2,0.4,0.2,2.6666666666666665,0,1,2,Promotion-sensitive customers
2100,47025,0,1,98,508,11,59,23,5,577,29,606,5,11,1,6,9,0,42,2449,Married,2n Cycle,0,635,0.8,0.01732283464566929,0.09291338582677165,0.03622047244094488,0.007874015748031496,0.04566929133858268,18,35.27777777777778,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.2777777777777778,0.75,1,2,1,Balanced customers
2101,70566,0,1,4,381,28,215,84,28,715,21,736,2,6,5,9,3,0,52,2425,Single,Graduation,0,757,0.5033025099075297,0.036988110964332896,0.28401585204755614,0.11096433289299867,0.036988110964332896,0.02774108322324967,20,37.85,0.3,0.25,0.45,0.1,0.42857142857142855,1,2,0,High-income potential customers
2102,31605,1,0,15,74,0,42,2,1,113,6,119,2,2,1,4,7,0,41,2743,Married,PHD,0,125,0.592,0.0,0.336,0.016,0.008,0.048,7,17.857142857142858,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.3333333333333335,1,2,1,Balanced customers
2103,52034,1,1,67,146,0,93,7,13,186,73,259,5,4,2,5,7,0,47,2567,Divorced,Master,0,332,0.4397590361445783,0.0,0.28012048192771083,0.02108433734939759,0.0391566265060241,0.21987951807228914,11,30.181818181818183,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.45454545454545453,1.4,2,3,1,Balanced customers
2104,48526,1,0,32,23,17,23,43,20,117,9,126,1,2,1,4,3,0,41,2346,Single,Graduation,0,135,0.17037037037037037,0.1259259259259259,0.17037037037037037,0.31851851851851853,0.14814814814814814,0.06666666666666667,7,19.285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.14285714285714285,1.0,1,2,2,Promotion-sensitive customers
2105,46734,0,1,40,110,5,137,26,23,272,29,301,2,6,1,5,7,0,66,2747,Married,Graduation,0,330,0.3333333333333333,0.015151515151515152,0.41515151515151516,0.07878787878787878,0.0696969696969697,0.08787878787878788,12,27.5,0.5,0.08333333333333333,0.4166666666666667,0.16666666666666666,1.0,1,2,1,Balanced customers
2106,39552,1,1,54,165,3,147,4,24,302,41,343,7,6,2,5,8,0,58,2717,Divorced,Graduation,0,384,0.4296875,0.0078125,0.3828125,0.010416666666666666,0.0625,0.10677083333333333,13,29.53846153846154,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.5384615384615384,1.1428571428571428,2,3,1,Balanced customers
2107,86358,1,1,78,957,47,494,82,47,1532,95,1627,4,5,3,6,8,0,54,2849,Single,Graduation,0,1722,0.5557491289198606,0.0272938443670151,0.2868757259001161,0.047619047619047616,0.0272938443670151,0.05516840882694541,14,123.0,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.2857142857142857,1.3333333333333333,2,3,0,High-income potential customers
2108,46931,2,1,94,41,0,17,3,1,46,16,62,2,1,1,3,3,0,43,2225,Together,Graduation,0,78,0.5256410256410257,0.0,0.21794871794871795,0.038461538461538464,0.01282051282051282,0.20512820512820512,5,15.6,0.2,0.2,0.6,0.4,1.5,3,4,1,Balanced customers
2109,16581,0,0,51,1,3,4,2,3,2,11,13,1,0,0,3,4,0,35,2692,Single,Basic,0,24,0.041666666666666664,0.125,0.16666666666666666,0.08333333333333333,0.125,0.4583333333333333,3,8.0,0.0,0.0,1.0,0.3333333333333333,4.0,0,1,2,Promotion-sensitive customers
2110,63998,0,0,42,176,29,818,0,33,944,112,1056,1,7,6,11,4,0,68,2350,Divorced,2n Cycle,0,1168,0.1506849315068493,0.02482876712328767,0.7003424657534246,0.0,0.028253424657534245,0.0958904109589041,24,48.666666666666664,0.2916666666666667,0.25,0.4583333333333333,0.041666666666666664,0.5,0,1,0,High-income potential customers
2111,67381,0,1,67,815,8,53,11,0,817,70,887,4,2,2,9,7,0,69,2689,Married,Master,1,957,0.851619644723093,0.008359456635318705,0.055381400208986416,0.011494252873563218,0.0,0.07314524555903866,13,73.61538461538461,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.3076923076923077,2.3333333333333335,1,2,1,Balanced customers
2112,25930,1,1,87,6,1,2,2,0,7,4,11,1,1,0,2,7,0,53,2421,Single,Graduation,0,15,0.4,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.26666666666666666,3,5.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,3.5,2,3,2,Promotion-sensitive customers
2113,42693,1,0,29,8,4,20,6,3,25,16,41,1,1,0,3,5,0,42,2181,Married,Graduation,0,57,0.14035087719298245,0.07017543859649122,0.3508771929824561,0.10526315789473684,0.05263157894736842,0.2807017543859649,4,14.25,0.25,0.0,0.75,0.25,2.5,1,2,2,Promotion-sensitive customers
2114,85606,0,1,89,717,42,864,219,30,1788,84,1872,2,6,7,9,3,0,44,2753,Together,Graduation,1,1956,0.3665644171779141,0.02147239263803681,0.44171779141104295,0.11196319018404909,0.015337423312883436,0.04294478527607362,22,88.9090909090909,0.2727272727272727,0.3181818181818182,0.4090909090909091,0.09090909090909091,0.42857142857142855,1,2,0,High-income potential customers
2115,72903,0,0,74,1067,138,750,0,19,1935,39,1974,1,7,5,8,4,0,35,2402,Single,Graduation,1,2013,0.5300546448087432,0.06855439642324888,0.37257824143070045,0.0,0.009438648782911079,0.019374068554396422,20,100.65,0.35,0.25,0.4,0.05,0.5,0,1,0,High-income potential customers
2116,49669,1,0,97,166,5,107,11,8,268,29,297,2,5,1,6,6,0,46,2195,Together,2n Cycle,0,326,0.50920245398773,0.015337423312883436,0.3282208588957055,0.03374233128834356,0.024539877300613498,0.08895705521472393,12,27.166666666666668,0.4166666666666667,0.08333333333333333,0.5,0.16666666666666666,1.0,1,2,1,Balanced customers
2117,36778,1,1,63,29,4,34,2,4,69,4,73,3,3,0,3,9,0,52,2852,Married,PHD,0,77,0.37662337662337664,0.05194805194805195,0.44155844155844154,0.025974025974025976,0.05194805194805195,0.05194805194805195,6,12.833333333333334,0.5,0.0,0.5,0.5,2.25,2,3,1,Balanced customers
2118,85696,0,0,88,714,76,395,116,0,1289,12,1301,1,4,6,9,1,0,58,2581,Divorced,PHD,0,1313,0.5437928408225438,0.057882711348057884,0.3008377760853008,0.08834729626808835,0.0,0.00913937547600914,19,69.10526315789474,0.21052631578947367,0.3157894736842105,0.47368421052631576,0.05263157894736842,0.2,0,1,0,High-income potential customers
2119,10979,0,0,34,8,4,10,2,2,22,4,26,2,3,0,3,5,0,31,2197,Divorced,Master,0,30,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,6,5.0,0.5,0.0,0.5,0.3333333333333333,1.25,0,1,2,Promotion-sensitive customers
2120,49678,0,1,81,229,5,56,3,2,275,20,295,2,6,2,4,7,0,59,2671,Married,Graduation,0,315,0.726984126984127,0.015873015873015872,0.17777777777777778,0.009523809523809525,0.006349206349206349,0.06349206349206349,12,26.25,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.0,1,2,1,Balanced customers
2121,56129,0,1,65,320,48,133,39,72,564,48,612,4,6,2,10,4,0,67,2533,Together,Master,0,660,0.48484848484848486,0.07272727272727272,0.2015151515151515,0.05909090909090909,0.10909090909090909,0.07272727272727272,18,36.666666666666664,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.5714285714285714,1,2,1,Balanced customers
2122,37155,1,0,51,23,0,26,7,15,68,3,71,1,2,0,4,5,0,31,2673,Married,Graduation,0,74,0.3108108108108108,0.0,0.35135135135135137,0.0945945945945946,0.20270270270270271,0.04054054054054054,6,12.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,1.6666666666666667,1,2,2,Promotion-sensitive customers
2123,21282,1,0,76,1,5,8,4,8,6,20,26,2,2,1,2,6,0,42,2208,Divorced,2n Cycle,0,46,0.021739130434782608,0.10869565217391304,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.43478260869565216,5,9.2,0.4,0.2,0.4,0.4,2.0,1,2,2,Promotion-sensitive customers
2124,33419,0,1,76,56,0,12,0,0,50,18,68,2,2,0,4,7,0,58,2475,Single,PHD,0,86,0.6511627906976745,0.0,0.13953488372093023,0.0,0.0,0.20930232558139536,6,14.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,1,2,1,Balanced customers
2125,63285,0,0,84,508,124,249,50,38,835,134,969,1,6,5,13,3,0,75,2395,Widow,Graduation,0,1103,0.4605621033544878,0.11242067089755213,0.2257479601087942,0.04533091568449683,0.03445149592021759,0.1214868540344515,24,45.958333333333336,0.25,0.20833333333333334,0.5416666666666666,0.041666666666666664,0.42857142857142855,0,1,0,High-income potential customers
2126,21255,1,0,56,29,0,25,2,2,55,3,58,4,2,1,4,4,0,46,2318,Together,Master,0,61,0.47540983606557374,0.0,0.4098360655737705,0.03278688524590164,0.03278688524590164,0.04918032786885246,7,8.714285714285714,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5714285714285714,1.3333333333333333,1,2,1,Balanced customers
2127,42162,1,0,31,46,7,59,2,4,91,27,118,2,3,1,3,6,0,39,2381,Together,Graduation,1,145,0.31724137931034485,0.04827586206896552,0.4068965517241379,0.013793103448275862,0.027586206896551724,0.18620689655172415,7,20.714285714285715,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.5,1,2,2,Promotion-sensitive customers
2128,54450,1,1,0,454,0,171,8,19,620,32,652,12,9,2,8,8,0,64,2812,Together,Graduation,0,684,0.6637426900584795,0.0,0.25,0.011695906432748537,0.027777777777777776,0.04678362573099415,19,36.0,0.47368421052631576,0.10526315789473684,0.42105263157894735,0.631578947368421,0.8,2,3,1,Balanced customers
2129,57744,0,1,91,350,3,39,0,0,373,19,392,2,9,1,4,8,0,66,2388,Married,PHD,0,411,0.851581508515815,0.0072992700729927005,0.0948905109489051,0.0,0.0,0.046228710462287104,14,29.357142857142858,0.6428571428571429,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.8,1,2,1,Balanced customers
2130,26576,1,0,40,10,0,8,0,0,9,9,18,1,1,0,2,9,0,34,2783,Single,Graduation,1,27,0.37037037037037035,0.0,0.2962962962962963,0.0,0.0,0.3333333333333333,3,9.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,4.5,1,2,2,Promotion-sensitive customers
2131,57513,0,0,59,735,40,183,52,20,1000,30,1030,2,9,3,13,6,0,77,2517,Widow,PHD,0,1060,0.6933962264150944,0.03773584905660377,0.17264150943396225,0.04905660377358491,0.018867924528301886,0.02830188679245283,25,42.4,0.36,0.12,0.52,0.08,0.6,0,1,0,High-income potential customers
2132,68142,0,1,96,897,126,196,91,112,1385,37,1422,3,10,4,7,6,0,56,2828,Together,Graduation,0,1459,0.6148046607265251,0.08636052090472926,0.1343385880740233,0.06237148732008225,0.07676490747087046,0.025359835503769704,21,69.47619047619048,0.47619047619047616,0.19047619047619047,0.3333333333333333,0.14285714285714285,0.5454545454545454,1,2,0,High-income potential customers
2133,7500,0,1,61,5,2,3,3,0,8,5,13,1,1,0,2,8,0,41,2828,Married,Graduation,0,18,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.0,0.2777777777777778,3,6.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,4.0,1,2,2,Promotion-sensitive customers
2134,83145,0,0,14,777,35,731,39,137,1605,114,1719,1,5,9,11,2,0,46,2804,Together,Graduation,1,1833,0.4238952536824877,0.019094380796508457,0.39879978177850517,0.02127659574468085,0.07474086197490452,0.062193126022913256,25,73.32,0.2,0.36,0.44,0.04,0.3333333333333333,0,1,0,High-income potential customers
2135,54197,0,1,16,162,6,37,6,13,211,13,224,2,1,3,6,1,0,60,2246,Married,Master,0,237,0.6835443037974683,0.02531645569620253,0.15611814345991562,0.02531645569620253,0.05485232067510549,0.05485232067510549,10,23.7,0.1,0.3,0.6,0.2,0.5,1,2,1,Balanced customers
